id,title,avgscore,backCateName,areaname,avgprice,comments
1626534453,江边人家巫山烤全鱼（金宝天阶店）,4.9,烤鱼,马坡牛栏山镇,77.0,1595
160288318,江边城外烤全鱼（万柳华联店）,4.9,烤鱼,万柳,101.0,477
748902999,半天妖烤鱼（国泰良辰百货店）,4.9,烤鱼,良乡,75.0,691
177720756,眉州东坡（上地华联店）,4.9,川菜,上地,86.0,330
951076679,楠火锅（天通苑华联店）,4.9,重庆火锅,天通苑,133.0,59
1269754905,半天妖烤鱼（丰台华联BHG店）,4.9,烤鱼,草桥/公益西桥,82.0,533
853685246,半天妖烤鱼（北京房山印象城店）,4.9,烤鱼,长阳镇,79.0,873
1332965199,半天妖烤鱼（飘亮广场店）,4.8,烤鱼,亚运村,86.0,767
1818686736,半天妖烤鱼（七里庄首航店）,4.9,烤鱼,北大地/万丰路,78.0,502
182428154,重庆邹三姐老火锅（王佐店）,4.9,重庆火锅,云岗,82.0,707
816033970,甘大侠小龙虾江湖菜水煮鱼（顺义店）,4.9,川菜,顺义城区,98.0,70
42445072,重庆邹三姐老火锅（顺义店）,4.9,重庆火锅,顺义城区,86.0,1835
1246898866,蜀风香辣馆烤鱼（世纪城店）,4.9,烤鱼,远大路,65.0,1041
1313990390,半天妖烤鱼（卜蜂莲花北苑店）,4.9,烤鱼,北苑家园,80.0,942
1790306642,我们一起去成都（昌平沙河店）,4.9,川菜,沙河,50.0,538
1703945011,半天妖烤鱼（昌平天通苑华联店）,4.9,烤鱼,天通苑,86.0,795
1783708239,半天妖烤鱼（万科时代店）,4.9,烤鱼,慈云寺/八里庄,76.0,666
1260331636,虾匠•川菜•烧烤·小酒馆（好运街店）,4.9,小龙虾,亮马桥/三元桥,117.0,101
1463395362,禾院儿·新川菜小酒馆（鼓楼店）,4.9,川菜,地安门,85.0,175
1834362293,半天妖烤鱼（北京四元桥店）,4.9,烤鱼,望京,81.0,505
552870256,半天妖烤鱼（京北大世界店）,4.9,烤鱼,京北大世界,77.0,403
1869114644,半天妖烤鱼（物美陶然亭店）,4.9,烤鱼,前门/天坛,80.0,643
1057960843,渡娘火锅（门头沟龙湖店）,4.9,四川火锅,门头沟城区,122.0,172
193917966,江边城外烤全鱼（顺义华联店）,4.9,烤鱼,顺义城区,96.0,644
6057284,眉州小吃（国奥村店）,4.9,川味小吃,鸟巢/水立方,35.0,271
180599722,江边城外烤全鱼（房山龙湖店）,4.9,烤鱼,良乡,97.0,557
520326552,南锣肥猫·麻辣烤鱼（世纪金源购物中心店）,4.9,烤鱼,远大路,116.0,168
1835968182,井格重庆火锅（长楹天街店）,4.9,重庆火锅,常营,145.0,302
1761182957,江边城外烤全鱼（双桥万达店）,4.9,烤鱼,双桥,97.0,271
772499636,半天妖烤鱼（华尚金泰广场店）,4.9,烤鱼,长阳镇,83.0,380
1891115119,椒爱水煮鱼·川菜（北京密云万象汇店）,4.9,酸菜鱼/水煮鱼,密云县县城,97.0,230
1711498087,鱼神探·新派纸包鱼（马驹桥店）,4.9,烤鱼,马驹桥,77.0,741
192601283,江边城外烤全鱼（房山印象城店）,4.9,烤鱼,长阳镇,96.0,468
1439638592,蜀老三黑豆花鱼火锅（后沙峪店）,4.9,鱼火锅,后沙峪,63.0,731
1756741235,贾大娘乐山跷脚牛肉（丰科万达店）,4.9,川菜,总部基地,56.0,147
1623596889,笋呦呦烤鱼（常营店）,4.9,烤鱼,常营,82.0,186
1244292755,江边城外烤全鱼（门头沟店）,4.9,烤鱼,门头沟城区,98.0,392
1802992412,眉州东坡（五路居店）,4.9,川菜,四季青,90.0,421
1314383130,点吧点儿·螺蛳粉肥肠锅（亦庄店）,4.9,川菜,亦庄,99.0,120
1822923946,金鱼盆32年水煮鱼·川湘菜（王府井APM店）,4.9,湘菜,王府井/东单,120.0,80
190623596,江边城外烤全鱼（公益西桥华联店）,4.9,烤鱼,草桥/公益西桥,93.0,237
530565931,江边城外烤全鱼（熙悦天街店）,4.9,烤鱼,良乡,94.0,365
